Actual Temperature,Predicted Temperature,Absolute Error
70.1875,66.6626,3.5249023
63.75,66.982346,3.2323456
68.25,64.46097,3.789032
70.4375,65.88519,4.552307
70.1875,67.48462,2.7028809
70.3125,67.54571,2.7667923
69.5625,67.98154,1.5809631
61.6875,67.87143,6.1839294
64.625,64.89365,0.26864624
68.375,64.725876,3.6491241
70.0,66.317,3.6829987
65.0,67.138916,2.138916
70.25,65.27182,4.97818
70.25,67.24812,3.0018768
70.0,68.01987,1.980133
68.5,67.94849,0.5515137
68.625,67.57844,1.0465622
68.75,67.58725,1.1627502
69.375,67.80563,1.5693665
67.625,67.91431,0.28930664
66.0,67.05277,1.0527725
69.125,66.331436,2.7935638
67.875,67.37068,0.50431824
67.5,66.949005,0.5509949
62.125,66.6907,4.5656967
69.625,64.31233,5.312668
69.375,66.660675,2.714325
65.625,67.22689,1.6018906
70.75,65.922516,4.827484
62.625,67.41785,4.7928467
67.75,65.04095,2.709053
64.625,65.65762,1.0326233
71.5,65.35424,6.1457596
71.125,67.39903,3.7259674
68.875,68.241135,0.63386536
70.75,67.62128,3.1287231
65.75,68.27924,2.5292435
61.8125,65.86412,4.0516205
65.5,64.0036,1.4963989
69.125,64.769356,4.355644
68.5,66.57301,1.9269867
69.0,66.52827,2.471733
67.875,66.853424,1.0215759
63.375,66.788315,3.4133148
69.5,64.750175,4.7498245
69.75,66.5787,3.1713028
65.875,67.4836,1.6085968
66.875,65.90849,0.96650696
60.375,66.130974,5.755974
66.625,63.645535,2.9794655
66.5,64.86626,1.6337433
64.75,65.39241,0.6424103
69.875,64.38843,5.4865723
69.625,66.16106,3.4639435
64.375,67.14731,2.7723083
62.875,65.20033,2.3253326
65.625,64.1618,1.4632034
69.375,64.80301,4.571991
64.5,66.27369,1.7736893
69.125,64.67908,4.445923
66.375,66.21898,0.15602112
67.0,65.87749,1.1225128
66.625,65.89156,0.7334366
70.5,65.658356,4.8416443
64.5,67.29068,2.79068
65.125,65.44894,0.32393646
69.625,65.054474,4.570526
70.875,66.94425,3.930748
62.25,67.88826,5.63826
71.5,64.608215,6.8917847
69.6875,67.405685,2.2818146
68.5,67.589005,0.9109955
68.25,67.47736,0.7726364
68.25,67.19232,1.0576782
68.5,67.545456,0.95454407
60.25,67.21912,6.969116
61.0,64.02233,3.0223312
63.625,62.809486,0.8155136
65.0,63.60199,1.3980103
66.375,63.931152,2.4438477
68.25,64.298676,3.9513245
71.375,65.328445,6.0465546
70.25,67.21621,3.0337906
67.75,67.46869,0.28131104
70.0,66.63951,3.360489
63.0,67.929375,4.9293747
70.5,65.288956,5.2110443
62.125,67.58818,5.4631805
64.125,65.026535,0.90153503
69.375,64.044754,5.330246
68.0,66.66144,1.338562
65.75,66.29021,0.5402069
69.6875,65.11925,4.5682526
71.0625,67.1071,3.9553986
62.0625,68.11243,6.0499268
67.5625,64.55745,3.0050507
70.5625,65.88222,4.6802826
68.0625,67.61232,0.45018005
62.375,66.896194,4.5211945
70.125,64.401245,5.723755
69.0,66.93326,2.066742
69.875,67.49289,2.3821106
64.5,67.38237,2.88237
65.875,65.37298,0.5020218
62.875,65.61674,2.7417374
67.625,64.42778,3.1972198
66.125,65.62982,0.49517822
65.75,65.42238,0.32762146
65.5,64.89838,0.60162354
59.8125,65.12395,5.311447
68.6875,61.317486,7.370014
69.875,65.12103,4.7539673
66.75,66.53781,0.21218872
70.0625,65.295815,4.7666855
68.1875,66.97388,1.213623
66.75,67.12428,0.37428284
66.625,66.09705,0.5279465
63.75,66.25957,2.5095673
57.8125,63.60788,5.7953796
68.625,61.44933,7.1756706
65.75,64.49975,1.2502518
59.625,64.77829,5.15329
59.5,61.60976,2.1097603
71.4375,61.174217,10.263283
65.875,65.20187,0.6731262
62.375,64.77826,2.4032593
63.125,62.701714,0.42328644
62.1875,61.54274,0.64476013
64.1875,62.615303,1.572197
66.5625,62.971523,3.5909767
66.0625,64.15198,1.9105225
68.4375,64.443886,3.9936142
65.4375,65.43666,0.0008392334
69.4375,64.897675,4.5398254
65.1875,66.218895,1.031395
65.0,65.29652,0.29651642
63.5625,64.040306,0.4778061
58.8125,64.16537,5.352867
59.8125,61.914215,2.101715
60.6875,61.288063,0.60056305
69.8125,61.417767,8.394733
68.5625,64.498215,4.0642853
71.3125,65.08295,6.229553
63.4375,66.68548,3.2479782
70.125,64.24715,5.8778534
65.375,66.46217,1.0871735
70.125,65.60322,4.521782
70.125,66.67976,3.4452362
67.625,67.79875,0.17375183
70.875,66.91057,3.9644318
68.25,68.18673,0.06327057
70.0,67.847015,2.1529846
62.0,68.23363,6.2336273
71.125,64.76083,6.3641663
65.75,67.65902,1.9090195
69.125,66.30144,2.8235626
62.0,66.89913,4.899132
65.625,64.69728,0.9277191
61.75,64.86524,3.115242
69.0,63.622505,5.377495
69.375,65.22269,4.152313
62.875,66.56861,3.6936111
67.5,64.07565,3.424347
62.25,65.37146,3.12146
63.375,63.989746,0.6147461
68.25,63.2916,4.9584007
63.0,65.20895,2.2089462
71.25,63.94891,7.3010902
66.125,66.38554,0.2605362
71.5,65.84564,5.654358
62.375,67.523155,5.148155
71.25,64.62483,6.625168
70.875,67.376205,3.4987946
70.75,68.397896,2.3521042
67.0,68.240036,1.240036
68.75,67.12874,1.6212616
64.25,67.535545,3.2855453
70.5,65.967064,4.532936
61.125,67.587006,6.4620056
66.0,64.49078,1.5092163
67.5,64.955475,2.5445251
71.875,66.02994,5.8450623
70.875,67.72142,3.1535797
63.875,68.099266,4.224266
71.375,65.44217,5.932831
70.25,67.83609,2.41391
65.8125,68.548706,2.736206
60.375,65.67401,5.299011
53.1875,63.088318,9.900818
52.0625,58.107822,6.0453224
53.25,55.060997,1.810997
52.875,54.282425,1.4074249
46.125,52.767418,6.642418
49.875,50.00185,0.12685013
47.6875,50.011024,2.3235245
51.875,49.714317,2.1606827
45.0625,50.21604,5.1535416
49.0625,48.583847,0.47865295
46.4375,48.484787,2.047287
50.8125,48.157536,2.6549644
44.125,48.838913,4.713913
48.5625,47.54843,1.0140686
45.4375,47.700264,2.262764
50.1875,47.24098,2.9465218
46.5,48.098488,1.5984879
43.375,47.725037,4.3500366
44.5625,46.586456,2.0239563
46.1875,46.287712,0.1002121
46.3125,46.46466,0.15216064
43.4375,46.597343,3.1598434
44.125,45.782845,1.6578445
44.875,45.69143,0.81642914
44.8125,45.49456,0.68206024
43.0,45.487648,2.487648
44.625,44.99279,0.36779022
45.0625,44.881836,0.18066406
48.6875,44.931282,3.756218
42.625,45.736618,3.111618
47.0625,45.120785,1.9417152
49.4375,45.67421,3.7632904
54.0,46.371788,7.628212
45.1875,49.30226,4.1147614
46.25,47.892452,1.6424522
42.25,46.89237,4.6423683
47.8125,46.135986,1.6765137
44.5625,47.187683,2.625183
42.5,46.46292,3.9629211
43.125,45.533386,2.4083862
48.3125,44.788513,3.5239868
46.0625,45.47065,0.5918503
46.3125,45.70051,0.6119919
43.25,45.50637,2.2563705
48.0625,45.084606,2.9778938
42.25,45.47016,3.2201614
44.8125,45.201683,0.38918304
44.75,44.690025,0.05997467
45.5,45.077858,0.42214203
42.0,45.54107,3.541069
43.5,44.43342,0.9334183
44.0625,44.088955,0.026454926
44.75,44.07442,0.6755791
42.0625,44.16217,2.0996704
42.875,43.809906,0.934906
46.375,43.67419,2.7008095
44.4375,44.260147,0.1773529
45.125,44.430126,0.6948738
42.8125,44.43137,1.6188698
47.75,44.102455,3.6475449
41.625,45.173233,3.548233
42.75,44.42738,1.6773796
43.4375,44.141598,0.70409775
44.375,43.81857,0.5564308
41.375,44.410465,3.0354652
42.75,43.84249,1.0924911
46.0625,43.550632,2.5118675
43.8125,43.997314,0.18481445
44.9375,44.265686,0.67181396
42.4375,44.413673,1.9761734
47.375,44.059772,3.3152275
43.5625,44.881878,1.3193779
44.75,44.751713,0.0017127991
41.25,44.570854,3.3208542
42.6875,43.688103,1.0006027
43.4375,43.83364,0.39614105
44.125,43.75694,0.36806107
41.25,43.859715,2.6097145
42.4375,43.543186,1.1056862
46.5625,43.272797,3.2897034
44.1875,43.873127,0.31437302
45.1875,44.203766,0.98373413
42.8125,44.57238,1.7598801
44.125,44.054413,0.07058716
45.0625,44.075558,0.9869423
41.8125,44.47615,2.6636505
42.375,44.04122,1.6662216
43.375,43.56949,0.19448853
45.3125,44.058647,1.2538528
41.0,44.42067,3.4206696
45.375,43.477814,1.8971863
43.0625,43.684387,0.6218872
47.4375,43.82164,3.61586
41.0625,44.49297,3.4304695
42.4375,43.944885,1.5073853
42.9375,43.437534,0.50003433
41.25,43.009804,1.7598038
42.3125,42.89154,0.5790405
44.6875,42.732445,1.9550552
41.125,43.228424,2.103424
42.4375,42.970963,0.5334625
42.8125,42.669216,0.14328384
44.125,42.72312,1.4018784
43.75,42.92679,0.82321167
41.875,43.106937,1.2319374
47.125,43.18399,3.9410095
49.3125,44.66891,4.643589
54.6875,46.330505,8.356995
54.125,51.136604,2.9883957
51.1875,53.042015,1.8545151
50.5,51.41173,0.9117317
50.3125,50.887905,0.5754051
58.9375,51.003956,7.933544
52.9375,53.551758,0.6142578
57.5625,52.320164,5.2423363
57.25,53.600437,3.6495628
55.875,55.15667,0.7183304
57.5,55.898308,1.6016922
54.1875,56.335327,2.1478271
53.6875,55.771976,2.0844765
53.875,55.04869,1.1736908
53.8125,54.921856,1.1093559
52.75,54.800262,2.0502625
53.5,54.136696,0.63669586
53.0,54.008236,1.0082359
53.5,53.84346,0.34346008
54.1875,53.670692,0.51680756
54.25,54.18622,0.06378174
56.875,54.185425,2.6895752
56.1875,55.046288,1.1412125
54.25,55.136116,0.886116
53.9375,54.74717,0.8096695
55.6875,54.539562,1.1479378
56.25,54.908104,1.341896
55.875,55.452015,0.42298508
54.0,55.58278,1.5827789
55.3125,54.931328,0.38117218
53.875,55.152504,1.277504
55.875,55.01635,0.8586502
56.0,55.250446,0.7495537
55.875,55.570934,0.3040657
56.625,55.558403,1.066597
55.5625,55.9082,0.3456993
54.625,55.994675,1.3696747
54.5625,55.511932,0.9494324
54.3125,55.38955,1.0770493
54.875,55.332977,0.4579773
56.125,55.262646,0.8623543
56.125,55.727722,0.39727783
56.0,55.951153,0.0488472
54.4375,55.84945,1.4119492
54.3125,55.50708,1.1945801
63.6875,55.352848,8.334652
57.0625,58.247055,1.184555
60.1875,56.89914,3.2883606
58.9375,58.419243,0.51825714
59.25,59.16648,0.08351898
59.75,59.04737,0.7026291
60.4375,59.797356,0.64014435
60.6875,60.183907,0.50359344
60.25,60.640564,0.39056396
61.6875,60.832207,0.8552933
62.0625,61.320892,0.74160767
65.0625,61.31165,3.7508507
62.4375,62.394318,0.043182373
62.375,62.137363,0.23763657
61.625,61.9179,0.2929001
63.4375,61.719013,1.7184868
62.5,61.752464,0.7475357
62.25,61.691406,0.55859375
63.0,61.530384,1.4696159
63.8125,61.925804,1.8866959
62.5,62.511147,0.011146545
62.5625,62.60687,0.044368744
68.5625,62.47429,6.088211
63.75,63.82004,0.07004166
62.4375,63.69133,1.25383
62.5,62.962227,0.46222687
66.8125,62.82994,3.9825592
62.8125,63.85346,1.0409584
64.25,62.739788,1.510212
66.8125,63.523613,3.288887
62.8125,64.38931,1.5768127
62.125,63.473198,1.3481979
63.1875,63.062214,0.1252861
65.1875,62.600323,2.5871773
63.5,63.148643,0.3513565
61.625,62.747967,1.1229668
62.9375,61.75995,1.1775513
60.25,61.696304,1.4463043
64.125,60.623882,3.5011177
59.5,60.93551,1.4355087
64.6875,59.879074,4.808426
63.1875,61.037205,2.1502953
61.25,61.751488,0.50148773
62.0625,61.01349,1.0490112
62.0625,61.212563,0.84993744
61.8125,61.669228,0.1432724
66.0625,61.412407,4.650093
61.4375,63.05484,1.6173401
63.8125,61.731033,2.0814667
63.6875,61.80387,1.8836288
62.5625,62.192944,0.36955643
62.3125,61.978043,0.3344574
63.8125,61.127583,2.6849174
62.9375,62.570683,0.36681747
61.375,62.30686,0.9318619
65.75,61.731483,4.0185165
61.5625,62.863136,1.3006363
63.5625,62.129837,1.432663
59.375,62.048637,2.6736374
59.875,60.938675,1.0636749
57.625,59.83394,2.2089386
58.5625,59.16112,0.59862137
58.0,58.659218,0.65921783
59.1875,58.568405,0.61909485
58.5625,58.74912,0.1866188
59.0,58.562157,0.43784332
59.3125,58.290264,1.0222359
57.375,58.587074,1.2120743
58.875,57.34107,1.5339317
55.75,57.717216,1.9672165
59.0,57.04998,1.9500198
57.6875,57.258923,0.42857742
62.5,57.46826,5.0317383
57.0625,58.288975,1.2264748
58.5,58.15355,0.3464508
56.6875,57.788,1.1004982
57.125,57.857918,0.7329178
61.3125,57.538544,3.7739563
58.625,58.35717,0.2678299
59.5625,58.156235,1.4062653
59.25,58.986534,0.26346588
61.125,58.835365,2.2896347
60.4375,59.145325,1.2921753
59.3125,58.91477,0.39773178
58.8125,58.847916,0.03541565
59.5,58.482864,1.0171356
57.9375,58.884384,0.94688416
59.125,58.301235,0.8237648
58.375,58.044525,0.33047485
57.0625,58.078342,1.0158424
58.75,56.952393,1.7976074
55.5625,57.899254,2.3367538
57.9375,56.612274,1.3252258
54.875,56.612877,1.7378769
55.0,56.338905,1.3389053
52.625,55.603096,2.978096
57.0,55.208504,1.7914963
54.625,55.541664,0.9166641
56.9375,55.438873,1.4986267
58.75,55.58364,3.166359
53.375,56.875626,3.5006256
55.5625,55.57337,0.010871887
55.125,55.249985,0.12498474
57.5,55.149216,2.3507843
52.1875,55.410606,3.2231064
52.375,55.028275,2.6532745
57.875,54.615036,3.259964
58.25,55.542873,2.7071266
54.5625,56.751373,2.1888733
58.6875,56.26426,2.4232407
57.875,56.86872,1.006279
57.8125,57.600693,0.21180725
59.75,57.686897,2.0631027
55.75,58.19774,2.4477386
56.3125,56.969692,0.65719223
56.75,56.777664,0.027664185
53.25,56.583313,3.333313
57.8125,55.976418,1.8360825
56.25,56.25636,0.0063591003
53.8125,56.722645,2.9101448
57.375,56.30749,1.0675087
56.375,56.25515,0.11985016
56.5,56.712578,0.21257782
55.75,56.8991,1.1491013
57.0625,56.588707,0.47379303
56.375,56.65665,0.28165054
57.375,57.178947,0.19605255
58.9375,57.221973,1.7155266
57.0625,57.203552,0.14105225
56.375,57.24836,0.8733597
61.0625,56.7716,4.290901
57.5,57.91279,0.4127884
57.5625,58.040245,0.47774506
54.9375,57.903046,2.9655457
55.375,57.33947,1.9644699
56.75,57.053406,0.30340576
57.25,56.81627,0.43373108
59.4375,57.737267,1.7002335
56.375,58.238846,1.8638458
60.9375,58.16504,2.772461
58.625,58.698967,0.07396698
58.9375,58.611984,0.32551575
58.875,58.526806,0.34819412
59.625,58.868202,0.7567978
58.8125,59.024475,0.2119751
58.3125,58.823402,0.5109024
57.5,58.63229,1.1322899
59.75,58.31385,1.4361496
57.8125,58.50534,0.6928406
54.25,58.568947,4.318947
57.4375,57.675583,0.23808289
58.5,58.20112,0.29888153
63.0,58.418026,4.581974
59.625,59.371838,0.25316238
59.625,59.41013,0.21487045
59.125,59.438118,0.31311798
59.25,59.725048,0.47504807
58.875,59.5148,0.639801
59.3125,59.506496,0.19399643
56.75,58.63551,1.8855095
57.75,58.514145,0.7641449
57.0625,58.400784,1.3382835
57.9375,58.10741,0.16991043
56.6875,57.686497,0.99899673
62.0,57.581993,4.418007
54.6875,58.087807,3.4003067
58.625,57.712128,0.9128723
59.25,57.71788,1.5321198
59.4375,58.15969,1.2778091
63.6875,58.79539,4.892109
60.3125,59.738266,0.574234
59.375,60.71266,1.3376617
61.0625,59.759045,1.3034554
61.125,59.82086,1.3041382
59.0,60.644802,1.6448021
58.125,59.558056,1.4330559
59.9375,59.058254,0.87924576
58.125,59.10388,0.97888184
59.25,59.2181,0.0318985
62.0,59.25009,2.7499084
65.0,59.360756,5.639244
60.6875,61.339806,0.6523056
58.875,60.246914,1.3719139
56.875,60.180008,3.305008
57.6875,58.742275,1.0547752
61.8125,58.79081,3.0216904
60.0,59.957275,0.04272461
61.0,59.96517,1.0348282
58.75,60.30732,1.5573196
58.6875,59.541367,0.8538666
57.1875,59.12996,1.9424591
56.8125,58.212753,1.4002533
56.875,57.602978,0.72797775
57.625,57.679237,0.054237366
56.0625,57.50442,1.4419212
54.625,57.519863,2.8948631
58.875,56.810738,2.0642624
58.75,57.68741,1.0625916
59.3125,58.257545,1.0549545
61.6875,58.34676,3.3407402
60.0625,59.113396,0.9491043
59.75,59.657948,0.09205246
59.75,59.46148,0.2885208
58.25,59.683098,1.4330978
59.6875,59.459846,0.2276535
59.1875,59.386223,0.19872284
60.1875,59.58673,0.60076904
59.375,59.810555,0.4355545
59.375,59.727142,0.35214233
59.875,59.818165,0.056835175
61.3125,59.685173,1.627327
62.25,60.33107,1.91893
63.8125,60.79056,3.0219383
62.5,61.71013,0.7898712
62.0,61.94854,0.051460266
62.625,61.919304,0.7056961
62.125,61.950768,0.17423248
59.375,61.828384,2.4533844
61.8125,60.649956,1.1625443
60.625,61.21035,0.58535004
65.875,61.356926,4.518074
62.25,61.75174,0.4982605
60.375,62.386112,2.0111122
58.125,60.6643,2.539299
58.125,60.28478,2.1597786
54.125,59.389206,5.264206
53.25,57.1581,3.9081001
59.5,56.075233,3.4247665
58.5625,56.615738,1.9467621
59.75,57.848312,1.9016876
58.4375,58.31815,0.11935043
58.9375,58.61581,0.3216896
59.125,58.682365,0.44263458
58.625,58.965546,0.34054565
59.1875,58.793648,0.39385223
59.1875,58.82863,0.35887146
62.0625,58.436726,3.6257744
59.4375,59.85664,0.41913986
61.0,59.06841,1.931591
61.4375,60.022404,1.4150963
61.5625,60.279045,1.2834549
61.5625,60.724136,0.83836365
60.4375,61.12178,0.6842804
60.625,60.75661,0.13161087
58.3125,60.738533,2.426033
58.25,59.573982,1.3239822
63.0625,58.990685,4.0718155
56.25,59.813732,3.5637321
59.0,58.666855,0.33314514
59.25,58.65458,0.59542084
55.5,59.087288,3.587288
57.375,57.853138,0.47813797
58.9375,57.60064,1.3368607
59.375,57.720146,1.6548538
59.5,58.37668,1.1233215
61.125,58.649452,2.4755478
59.25,59.10639,0.1436081
61.25,58.765644,2.484356
59.0625,59.157238,0.09473801
59.1875,58.92156,0.26594162
57.75,59.007145,1.2571449
57.5,58.31933,0.8193283
60.8125,57.920364,2.8921356
58.3125,58.73239,0.41989136
61.5625,58.41204,3.1504593
60.4375,59.39276,1.0447388
61.5625,59.768322,1.794178
61.625,60.597298,1.0277023
57.9375,60.324722,2.3872223
59.625,59.037857,0.58714294
56.875,58.86754,1.9925385
60.0625,58.184296,1.8782043
58.5,58.551716,0.05171585
57.0,58.70235,1.7023506
57.0625,58.402954,1.3404541
55.25,58.025288,2.7752876
58.375,57.322754,1.0522461
57.75,57.20597,0.54402924
59.4375,57.446762,1.9907379
56.875,58.04905,1.1740494
58.75,57.776024,0.97397614
57.125,58.018433,0.8934326
61.4375,57.908302,3.5291977
64.5,58.793392,5.706608
61.125,59.84376,1.2812386
61.25,60.564598,0.6854019
59.125,60.65512,1.5301208
61.375,60.73392,0.64107895
59.0,60.950348,1.9503479
58.0625,59.83722,1.7747192
58.875,59.71094,0.8359413
59.875,59.050972,0.824028
58.8125,59.307472,0.49497223
59.375,58.906963,0.46803665
59.0,58.557243,0.44275665
57.3125,58.681232,1.3687325
58.375,57.94423,0.43077087
57.625,57.928284,0.3032837
58.625,57.70759,0.9174118
57.75,57.60503,0.14496994
57.8125,57.60461,0.20788956
57.25,57.36376,0.1137619
57.375,56.979317,0.3956833
54.5625,56.716614,2.1541138
58.5625,55.518566,3.0439339
53.375,55.798378,2.423378
54.125,54.81565,0.69065094
51.1875,54.096024,2.9085236
56.5,53.483482,3.0165176
56.1875,54.454872,1.7326279
56.375,55.368103,1.006897
55.3125,55.452663,0.14016342
56.0,55.487366,0.5126343
56.375,55.484863,0.8901367
55.375,55.337975,0.03702545
55.8125,55.223236,0.5892639
56.0,55.49476,0.5052414
53.625,55.54082,1.9158211
50.0,55.06626,5.0662613
52.25,53.24467,0.99467087
55.5625,53.351524,2.2109756
55.125,54.276768,0.84823227
61.4375,54.745094,6.6924057
55.375,56.301643,0.9266434
54.0625,56.11493,2.0524292
52.5,55.008186,2.5081863
52.6875,54.21031,1.5228119
51.25,54.03182,2.7818184
53.375,53.300922,0.074077606
55.3125,53.762505,1.5499954
53.4375,54.73371,1.2962112
50.75,53.9211,3.1711006
57.4375,53.270317,4.167183
57.3125,54.176437,3.1360626
56.0625,55.564823,0.49767685
54.5625,55.01731,0.4548111
52.4375,54.917397,2.4798965
51.625,53.883957,2.258957
54.8125,53.777603,1.0348969
51.5,54.172707,2.6727066
51.125,53.533646,2.4086456
51.1875,52.84485,1.6573486
51.5,52.88037,1.3803711
52.6875,52.607243,0.080257416
51.25,52.50825,1.2582512
54.0,51.83943,2.1605682
57.5625,52.272655,5.2898445
54.3125,54.225418,0.08708191
54.375,54.342133,0.03286743
55.0625,54.17286,0.8896408
54.375,54.555756,0.18075562
54.875,54.63197,0.24303055
53.75,54.776886,1.026886
54.875,54.576057,0.29894257
54.625,54.7493,0.124298096
58.6875,54.91559,3.7719116
54.875,55.9601,1.0850983
54.5625,55.612724,1.0502243
61.0625,55.102184,5.9603157
57.625,57.388805,0.23619461
58.4375,57.392246,1.0452538
58.5625,57.759674,0.8028259
58.0,58.06239,0.062389374
57.5,58.28708,0.78707886
59.1875,58.209145,0.9783554
58.4375,58.733887,0.29638672
58.4375,57.96924,0.46826172
57.1875,58.252472,1.0649719
57.375,57.75486,0.37985992
58.0,57.34189,0.6581116
53.875,56.903893,3.0288925
51.6875,55.393715,3.706215
57.9375,53.74537,4.192131
49.125,55.371662,6.246662
54.375,53.675568,0.6994324
57.375,53.431015,3.943985
50.1875,54.606606,4.4191055
55.375,53.152264,2.2227364
50.4375,54.034508,3.5970078
53.0625,53.288097,0.22559738
57.375,53.242332,4.1326675
55.125,55.21724,0.09223938
55.0,55.06476,0.0647583
54.25,54.32884,0.07883835
55.375,54.351513,1.0234871
61.5,53.203087,8.296913
68.125,55.351456,12.773544
58.125,59.572998,1.447998
57.0,58.102448,1.1024475
57.25,57.171696,0.07830429
58.125,57.7629,0.3620987
57.25,57.818535,0.56853485
56.5,57.15387,0.6538696
57.125,56.73091,0.39408875
57.125,56.41121,0.7137909
57.0,56.488,0.51200104
57.4375,56.461754,0.97574615
56.875,56.47973,0.3952713
56.75,56.178932,0.5710678
56.875,56.107567,0.76743317
57.0,56.130836,0.8691635
56.75,56.082455,0.6675453
57.125,56.006332,1.1186676
55.875,56.428947,0.55394745
56.9375,56.291885,0.6456146
56.0,56.444427,0.4444275
57.8125,56.376556,1.4359436
56.8125,56.592834,0.21966553
56.875,56.584557,0.29044342
57.125,56.4012,0.72380066
56.8125,56.406662,0.405838
58.0,56.36022,1.6397781
56.25,56.577057,0.32705688
58.9375,56.273506,2.6639938
55.6875,56.887245,1.1997452
56.8125,56.34018,0.47232056
59.9375,55.6763,4.2612
54.0625,57.718212,3.6557121
54.25,56.190376,1.9403763
56.625,55.69285,0.9321518
52.0625,56.459167,4.3966675
53.1875,54.774223,1.5867233
57.6875,53.889217,3.7982826
55.5625,55.7426,0.18009949
51.4375,55.704338,4.266838
56.5625,54.35508,2.2074203
51.6875,55.08333,3.3958282
54.0625,53.806587,0.25591278
50.9375,54.677338,3.7398376
52.625,53.379868,0.75486755
53.375,53.706306,0.33130646
50.875,53.924717,3.049717
55.6875,53.54265,2.1448517
54.9375,54.103752,0.83374786
52.3125,54.887398,2.5748978
50.4375,53.765644,3.328144
54.5625,53.140522,1.421978
59.6875,53.87628,5.8112183
57.0,55.667458,1.3325424
56.875,56.956955,0.081954956
57.6875,57.087807,0.5996933
58.3125,57.44168,0.8708191
57.6875,57.734104,0.046604156
56.875,57.659317,0.784317
53.75,57.543865,3.7938652
55.8125,56.999233,1.1867332
56.875,56.262077,0.61292267
58.25,56.981995,1.2680054
57.5,57.48798,0.012020111
55.3125,57.608124,2.2956238
55.3125,56.832096,1.5195961
56.625,56.641663,0.016662598
57.875,56.968445,0.9065552
57.0625,57.250267,0.18776703
57.5,57.213966,0.28603363
54.75,57.52613,2.7761307
59.0,56.66149,2.3385086
56.875,57.83192,0.9569206
54.625,57.243298,2.6182976
54.875,56.424484,1.5494843
57.25,55.80449,1.4455109
53.875,56.724735,2.8497353
52.6875,56.05905,3.3715515
55.75,55.332527,0.41747284
52.0625,55.601944,3.539444
55.75,55.486343,0.26365662
59.75,55.35456,4.395439
58.25,57.54804,0.7019615
55.9375,57.96766,2.030159
57.6875,57.318756,0.3687439
56.5625,56.96757,0.40507126
58.5,56.917053,1.5829468
59.1875,57.79634,1.391159
55.75,57.73045,1.9804497
58.5,57.396797,1.1032028
57.375,57.905014,0.53001404
57.0,58.100044,1.1000443
56.9375,58.018425,1.080925
55.625,57.300327,1.6753273
56.0625,57.684883,1.6223831
57.1875,57.043747,0.14375305
60.75,57.488705,3.2612953
56.75,59.02994,2.2799416
58.125,57.996655,0.12834549
59.75,57.747868,2.0021324
59.3125,59.2009,0.11159897
59.375,59.084236,0.29076385
57.0,59.52936,2.5293617
57.125,58.09703,0.97203064
56.375,57.983414,1.6084137
56.1875,57.785736,1.5982361
57.6875,57.869812,0.18231201
55.9375,57.4527,1.5152016
58.5625,57.30004,1.2624588
58.3125,58.14843,0.16407013
60.0625,57.84852,2.2139816
57.875,58.508556,0.63355637
55.4375,58.219986,2.782486
58.3125,57.72439,0.5881119
59.25,58.086662,1.1633377
60.375,59.336586,1.038414
59.625,60.061836,0.43683624
58.8125,60.280655,1.4681549
59.375,59.640884,0.2658844
60.6875,60.04432,0.64318085
55.25,60.138138,4.888138
57.25,58.325626,1.0756264
58.3125,58.074207,0.2382927
56.5625,58.566345,2.0038452
59.4375,58.128624,1.308876
58.5625,58.424118,0.13838196
56.5,58.55585,2.055851
58.9375,58.311203,0.626297
56.4375,58.60999,2.1724892
59.25,58.339615,0.91038513
63.1875,58.731483,4.4560165
57.625,60.19357,2.5685692
60.375,59.4108,0.96419907
59.75,60.06371,0.31370926
56.75,60.61333,3.8633308
61.4375,58.934235,2.5032654
54.625,59.511673,4.886673
55.3125,58.478317,3.1658173
58.125,57.424118,0.70088196
58.0,57.673317,0.32668304
57.75,58.525887,0.77588654
59.4375,58.056343,1.3811569
58.875,58.685104,0.18989563
56.625,58.848145,2.2231445
59.25,58.46788,0.78211975
57.0,58.90621,1.9062119
56.375,58.682793,2.3077927
60.9375,58.120285,2.817215
57.0625,58.72554,1.6630402
57.375,59.101242,1.7262421
57.875,58.635155,0.7601547
61.5,58.540443,2.9595566
61.125,59.381084,1.7439156
64.4375,59.87155,4.5659485
58.8125,60.446983,1.6344833
56.3125,60.15098,3.838482
58.8125,59.253967,0.4414673
58.0625,59.684666,1.6221657
58.9375,59.729996,0.7924957
58.4375,59.700394,1.2628937
59.875,59.43988,0.43511963
59.25,60.10389,0.85388947
63.625,59.684013,3.9409866
68.1875,60.450455,7.7370453
60.9375,61.658394,0.72089386
58.5,62.12397,3.62397
56.5,60.974823,4.474823
58.9375,59.435112,0.497612
57.8125,59.89592,2.0834198
60.0,59.49431,0.5056915
57.375,59.63057,2.2555695
59.375,59.535797,0.16079712
57.5,59.491295,1.9912949
56.1875,58.901733,2.7142334
55.9375,57.80236,1.8648605
58.125,57.066757,1.0582428
58.75,57.978546,0.77145386
59.75,58.544777,1.2052231
57.0625,58.986015,1.9235153
58.3125,58.31279,0.000289917
58.375,58.604366,0.2293663
59.3125,58.526073,0.78642654
59.0,59.208374,0.20837402
59.0,58.73857,0.26142883
56.75,59.06433,2.314331
59.4375,58.523163,0.91433716
58.125,58.67546,0.5504608
58.25,59.26213,1.0121307
58.125,58.72264,0.597641
55.9375,58.509083,2.5715828
57.5,57.8477,0.3476982
56.1875,57.76185,1.5743484
